status,text,style,zip_code,days_on_mls,list_price,list_date,new_construction,county,stories,home_age,total_baths,desc_words,listing_month,log_price,log_sqft
FOR_SALE,"Hurry to see this beautiful home located on the golf course in sought after Las Gaviotas. You will love the white updated eat in kitchen with stainless steel appliances, an island, generous cabinets, granite countertops and open to the den. This home has a formal foyer, office, dining room, den with lovely views and wood stove. The room over the garage is very large with high ceilings. 100% of this giant room is usable. Plus there is a spacious primary bedroom with a dream bathroom and large closet with a surpise inside. Enjoy the covered deck with space for your TV, a bump out to grill your dinners and not be under the covered area, the most fabulous tree house for the littles to enjoy. The deck is gated and the back yard fenced. All with shady views of the rolling golf course. Vinyl siding is insulation, Well pulp connected to sprinkler system, large garage that is painted and ready for you, and a real laundry room and not a laundry closet. Come take a look at your next home.",SINGLE_FAMILY,23322,6.0,599000.0,2026-04-20 10:25:51,False,Chesapeake City,2.0,40.0,2.5,180,4,13.303016877097587,7.830822995135316
PENDING,"This classic Richmond 12 foot skeleton comes with a charming bungalow in Lakeside! A cape with timeless character and thoughtful updates, creating the perfect home for functional living and entertaining. The renovated kitchen connects seamlessly to the bright living space or step out to the brand-new screened porch-an ideal spot for morning coffee or evening cocktails-overlooking a fenced backyard accented with native plants. The detached garage offers the perfect space for hobbies, or additional off street parking. On the main level, you'll find two generously sized bedrooms that share a classic black-and-white bath, continuing the vintage appeal. Upstairs provides a private retreat with a third bedroom, full bath, and a versatile loft area-perfect for a home office, playroom, or additional lounge space. Walk to brunch at Lakeside Loveshack or take in some karaoke and Korean food at Lakeside Tavern - then hop on the new Fall Line Bike Trail. Saturdays are for the Big RVA market, only steps away - this home is your ticket to the full Richmond vibe.",SINGLE_FAMILY,23228,11.0,339950.0,2026-04-14 14:52:27,False,Henrico,2.0,85.0,2.0,170,4,12.736553826954605,7.23561914106675
PENDING,"Welcome to this beautifully maintained colonial in sought-after Saratoga Hunt! This spacious home offers the perfect blend of elegance, comfort, and modern updates. The main level features a grand open foyer, formal living and dining rooms, and a private office-ideal for working from home. The gourmet kitchen with center island and dining area opens to a double deck, perfect for entertaining, and flows seamlessly into the inviting family room. Hardwood floors run throughout the main level, and a convenient mud/laundry room leads to the 2-car garage, complete with finished walls and flooring plus an electric vehicle charging station. Upstairs, the luxurious owner's suite is a true retreat, featuring a sitting room, spa-inspired bath, and walk-in closets. Four additional bedrooms and two full baths provide plenty of space for family and guests. The fully finished lower level offers a huge recreation room, an additional bedroom( not to code) and full bath, plus ample storage and utility space-ideal for multi-generational living or extended guest stays. Recent updates include fresh paint, new hot water heater (2025), new roof (2024), updated driveway (2024), and new garage doors-just to name a few. The fenced rear yard offers privacy and space to relax or play. Conveniently located close to shopping, dining, and major commuter routes-this home truly has it all!",SINGLE_FAMILY,22193,10.0,874999.0,2026-04-16 12:11:42,False,Prince William,3.0,21.0,4.5,214,4,13.681978022481955,8.52793528794814
PENDING,"WELCOME TO JUSTIN DR. This well situated home offers care free living on one level with bonus areas. The main level consists of a formal entry way, comfortable second bedroom, full bath and office/flex room. Keep walking and you will find a wide open gathering space featuring a beautiful kitchen with granite countertops, large breakfast part, formal dining area, with access to the expansive rear deck, and large sitting room with loads of natural light and high cathedral ceilings. The primary Bedroom with tray ceiling, walk-in closet with custom cabinetry and en-suite is also located on this level. Finishing off the main level is the laundry room which also features custom cabinetry. Second level offers a large loft area, full bath and a third bedroom. Step down to the terrace level and you'll find a huge family/entertainment area complete with half bath and loads of unfinished space that serves as storage or could be added living space. The lot is level, easy to maintain and located conveniently to shopping and quick access to C'ville, 20 mins, or Richmond at 40mins. Associate memberships to Lake Monticello are available to obtain for access the the lake and golf course.",SINGLE_FAMILY,22963,23.0,488000.0,2026-04-03 00:27:42,False,Fluvanna,2.0,18.0,3.5,197,4,13.098070684835283,8.146419323098003
FOR_SALE,"Updated 4-bedroom, 2.5-bath home in IndianRiver Farms, located on a cul-de-sac and backing to a large wooded area for added privacy. The backyard is set up for relaxing and entertaining with a saltwater pool (new filter and electric cover), wood privacy fence, screened-in porch, and storage shed. The home also features a covered front porch and an attached 2-car garage. Inside, youll find plenty of natural light and a functional layout with a living room, family room, dining room, and an updated kitchen with stainless steel appliances, granite countertops, bar seating, and a breakfast area with custom bench seating. Bathrooms have been updated, and the primary suite includes a jetted tub, glass-enclosed shower, and double vanities. Additional features include two HVAC systems (2016 & 2020), dry wells, sprinkler system, and an encapsulated crawlspace with dehumidifier.",SINGLE_FAMILY,23456,13.0,690000.0,2026-04-13 01:01:45,False,Virginia Beach City,2.0,23.0,2.5,135,4,13.444446876573442,7.8632667240095735
FOR_SALE,"Located in the gated, amenity-rich Trilogy at Lake Frederick active adult community, this home offers comfortable, low-maintenance living with peaceful, tree-lined views. Open-concept spaces are ideal for both everyday living and entertaining, with a seamless flow from kitchen to living area and a cozy fireplace for added warmth. Enjoy outdoor living with covered front and rear porches plus a patio-perfect for relaxing or hosting. Community amenities include pools, a fitness center, tennis courts, walking trails, an art studio, and a restaurant. Conveniently located on the clubhouse side of the community, this home combines lifestyle, comfort, and convenience. Floorplan available in photos.",SINGLE_FAMILY,22630,0.0,780000.0,2026-04-25 13:48:23,False,Frederick,2.0,6.0,3.5,101,4,13.567049198665774,8.188966863648876
FOR_SALE,"Franklin County GEM in rural setting! Beautifully updated 4 BR, 2 BA home combining country charm w/modern comfort! Enjoy fresh paint throughout, new light fixtures, & all new windows. The kitchen features painted cabinets, refrigerator, range, new dishwasher & dining area. The dining room & living room are open & offer lots of natural light, gas log fireplace w/remote & thermostat. Entry level living spaces have hardwood flooring; kitchen & bathrooms have LVP Life Proof flooring. Primary suite includes a spacious double-vanity bathroom w/updated fixtures & laundry. Additional updates include new HVAC (w/5 year transferable warranty) for upstairs bedrooms, water filtration system, new well pump, whole house generator. Brand new concrete patio front porch & large back deck for relaxing. T-Mobile internet allows easy streaming and work from home. Central air, oil furnace, wood stove tied to ductwork.",SINGLE_FAMILY,24112,2.0,319900.0,2026-04-23 14:07:05,False,Franklin,2.0,71.0,2.0,138,4,12.675763725937609,7.533158807455563
PENDING,"Beautiful 3 BEDROOM, 2 BATH Laurel Creek Home on 1.7 Acres! This thoughtfully designed home offers modern comforts in a serene, spacious setting. The OPEN FLOOR PLAN combines the kitchen, dining, and living areas into a bright GREAT ROOM with CATHEDRAL CEILING, perfect for gathering. The kitchen features GRANITE counters, MERILLAT cabinets, a central ISLAND, and PANTRY, while LVP flooring runs throughout the main living spaces for durability and easy maintenance. Retreat to comfortable bedrooms with cozy carpeting, and enjoy stylish bathrooms with modern fixtures and finishes. This home perfectly blends elegance, functionality, and everyday comfort.",SINGLE_FAMILY,23942,25.0,329900.0,2026-04-01 13:28:41,True,Prince Edward,1.0,1.0,2.0,96,4,12.706544857216672,7.213768308118642
FOR_SALE,"Beautifully updated and move-in ready, this stunning home is nestled in the highly sought-after Aquia Harbour community. Thoughtfully upgraded throughout, it features a brand-new architectural roof, new HVAC system, and a new water heater-providing peace of mind for years to come. The fully renovated kitchen is a true centerpiece, showcasing brand-new cabinetry, sleek quartz countertops, and stainless steel appliances-perfectly designed for both everyday living and entertaining. The main and lower levels offer durable and stylish LVP flooring, complemented by fresh two-tone paint, modern light fixtures, and recessed lighting that create a bright, welcoming atmosphere. Updated bathrooms feature elegant tile work, contemporary vanities, and all-new fixtures and hardware. The bedrooms are finished with plush new carpeting, offering a comfortable and inviting retreat. Step outside to a spacious deck overlooking a fully fenced backyard-ideal for relaxing, hosting gatherings, or enjoying outdoor living. Located in the gated Aquia Harbour community, residents enjoy access to exceptional amenities including pools, a marina, golf course, parks, and more. This home perfectly blends modern upgrades, don't miss your opportunity to make it yours!",SINGLE_FAMILY,22554,8.0,615000.0,2026-04-17 16:39:06,False,Stafford,3.0,45.0,3.5,176,4,13.329377546788654,8.030084094267563
PENDING,"Custom-built log home on 5.47 acres with stunning water views from every rear-facing window overlooking a 13-acre private pond that feeds Beaverdam Reservoir. Features include soaring cathedral ceilings, newly renovated kitchen with custom wood cabinets, oversized island & stainless steel appliances & pantry, 3 and 1/2 remodeled bathrooms. The spacious single zone primary suite offers a clawfoot tub & walk-in closet. Enjoy new flooring, fixtures, lighting, & fresh interior/exterior paint & trim restoration. Additional highlights include insulated vinyl windows, tankless water heater, stone fireplace, covered front porch, large patio, & refinished 1224 sq ft wood deck. Property also offers oversized 3-car garage, new dual high-efficiency HVAC systems w/4 zones, whole house water treatment system, updated septic components & gutter system, landscaping, permanent dock, duck house, potential in-law suite w/Elevator shaft installed, $300 private road agreement, attached feature sheet.",SINGLE_FAMILY,23061,23.0,899000.0,2026-04-02 14:39:42,False,Gloucester,2.0,22.0,3.5,138,4,13.709038313453757,8.594154232552366
FOR_SALE,"Welcome to 245 Baer Oak Drive! This home features 4 bedrooms and 2.5 bathrooms, including a spacious primary suite complete with a walk-in closet. Designed for both comfort and functionality, the home also offers formal living and dining rooms, a separate family room, and an eat-in kitchen, providing plenty of space for everyday living as well as entertaining. The kitchen offers a clean, modern feel with beautiful quartz countertops and a large farmhouse sink. Throughout the home, you'll find ample storage options to keep everything organized, while the full basement provides excellent potential for additional living space, a home gym, or extra storage. The two-car garage adds convenience along with additional storage. Step outside to a fully fenced backyard, ideal for pets, gatherings, or simply relaxing in the peaceful surroundings of this quiet neighborhood. Located just minutes from Route 81, this home offers an easy commute while still allowing you to enjoy the scenic beauty of the Shenandoah Valley. Offering space, functionality, comfort, and a desirable location, this is a home you won't want to miss!",SINGLE_FAMILY,22644,17.0,439900.0,2026-04-09 10:45:05,False,Shenandoah,2.0,24.0,2.5,176,4,12.99430270733681,7.640123172695364
FOR_SALE,"Charming 3-Bedroom End Unit Condo Set within the gated Heritage Hunt Golf & Country Club, this 3-bedroom end-unit condo offers a relaxed, low-maintenance lifestyle in a welcoming 55+ community. Building 7055 sits just across from the main clubhouse, outdoor pool, and fitness center, making it easy to enjoy everything the neighborhood has to offer. Located on the second floor, this 1,424 sf end unit benefits from added privacy, extra windows, access to the fire exit and peaceful treed views from the rear which is really nice as some face the parking lot. Inside, the entry opens to a generous dining area accented with crown molding, chair rail and chandelier, creating a comfortable space for everyday meals or hosting friends. Bar seating looks into the super sweet kitchen with warm wood cabinets, tasteful backsplash, gas cooktop, SS appliances, Corian countertops and ample space for cafe casual dining. Two additional closets are accessible in the kitchen, laundry and utility access. The living area feels open and easygoing with a cozy fireplace, custom plantation shutters and extends to a private balcony through French doors. East facing, the balcony welcomes soft morning light and includes motorized screens for added comfort. The primary ensuite bedroom also has walk-in closet with nicely designed custom organizer and a well-equipped bathroom with walk-in shower, glass shower door and grab bars. The other side of the living room offers two additional sunlight bedrooms showcasing the end-unit additional windows and a hallway full bath with tub/shower. An assigned garage parking space (#29) and a climate-controlled storage unit (#210) are both conveniently located on the garage level, accessible by elevator. Life at Heritage Hunt spans 750 acres and includes an Arthur Hills-designed 18-hole golf course, indoor and outdoor pools, two clubhouses, a fitness center, restaurant, tennis, pickleball and bocce courts, walking paths, and the restored Marsh Mansion. With over 100 clubs and activities, there's always something to do-or simply enjoy the peaceful surroundings. Monthly condo fees cover Verizon service, water, trash, snow removal, landscaping, pest control, common area maintenance, reserve funding, climate-controlled storage, and full access to community amenities. Convenient to I-66 and Route 29, with nearby shopping, dining, wineries, and entertainment, this home offers an easy, comfortable place to settle in and enjoy what matters most. Welcome home!",CONDOS,20155,9.0,435000.0,2026-04-16 18:32:33,False,Prince William,1.0,4.0,2.0,378,4,12.983101310070822,7.261225091971921
FOR_SALE,"STUNNING HOME IN MINT CONDITION!!!Welcome to 10417 Graystone Court, a beautifully maintained and thoughtfully designed townhome in the sought-after Flint Hill Manor community. The neighborhood is characterized as peaceful and friendly. Nestled in the heart of Oakton, this home offers a blend of tranquility and convenience. Flint Hill Manor is surrounded by expansive green space offering a rare sense of privacy. The community is a warm family-friendly environment that captures a true small-town feel - just moments from everything Northern Virginia has to offer. Tucked away on a quiet, low-traffic street, yet incredibly convenient - minutes to major commuter routes, I-66, shopping, restaurants, and everyday essentials. Top-rated schools - Oakton school pyramid! A short walk to Borge park! Offering approximately 1,820 finished square feet across three levels, this home delivers a perfect blend of comfort, style, and modern design features. Updated appliances! The main level welcomes you with stunning hardwood flooring, recently refinished, and a bright, open layout filled with natural light. The spacious living room flows effortlessly into a dedicated dining area, creating an ideal space for entertaining. Just beyond, the kitchen offers a practical and inviting layout with plenty of room for casual dining, making it a natural hub of the home. The back of the home is truly special - windows overlooking a wide, open green space with peaceful sight lines that bring in abundant natural light along with a strong sense of privacy. Primary bath & closet refinished in 2025 Upstairs, the primary suite provides a peaceful retreat with generous space, large windows, and a private en-suite bath. Two additional bedrooms offer flexibility and comfort, along with a well-appointed full bath. The upper level is designed to feel both open and functional, with a layout that maximizes light and livability. The fully finished lower level adds valuable living space, featuring a large recreation room centered around a charming brick fireplace-perfect for cozy evenings or hosting gatherings. This level also includes a convenient half bath and walkout access to the fenced backyard, creating a seamless connection between indoor and outdoor living. HVAC 7 Water Heater recently replaced in 2020! Step outside to a private, fully fenced backyard with a slate patio, offering a quiet setting for outdoor dining, entertaining, or simply enjoying fresh air. The patio opens directly to the common green area, creating the feel of an expansive backyard without the maintenance! Surrounded by mature crape myrtles in the backyard providing shade with their beautiful pink blooms all summer long. The home also includes two assigned parking spaces with additional neighborhood visitor parking, and ample street parking for guests. A friendly close-knit community with exceptional neighbors fostering a strong sense of belonging. The neighborhood offers exceptional convenience with quick and easy access to I-66 and Route 123, along with a wide variety of grocery stores, restaurants, and everyday essentials just minutes away. Nestled in the heart of Oakton, Flint Hill Manor is a charming, tree-lined community with easy access to the Vienna Metro, major commuter routes, and highly regarded Fairfax County schools. Nearby destinations such as Oakton Shopping Plaza, Nottoway Park, and Oakmont Rec Center provide even more options for shopping, recreation, and outdoor enjoyment. The HOA includes lawn care, landscaping, snow removal, trash and recycling. Ideally located and thoughtfully designed, this home combines comfort, convenience, and a welcoming neighborhood setting in one of Northern Virginia's most desirable areas. AN EXCEPTIONAL & RARE OFFERING in one of NOVA's most desirable neighborhoods!",TOWNHOMES,22124,1.0,649000.0,2026-04-24 21:37:35,False,Fairfax,3.0,42.0,3.0,575,4,13.383187995686226,7.506591780070841
FOR_SALE,"Wake up to breathtaking views of the 16th tee box and enjoy unforgettable sunsets from your own backyard. This one-of-a-kind custom-built home sits on a private cul-de-sac in the highly sought-after Spring Creek community, offering golf course living at its finest. Relax or entertain on the expansive back deck, perfect for watching golfers tee off or enjoying peaceful birdwatching through the surrounding pine forest. From the moment you step onto the charming covered front porch, you'll notice the thoughtful craftsmanship and unique layout that set this home apart from any other in Spring Creek. The open-concept floor plan is designed for easy living and effortless entertaining, with main-level living that includes everything you need on the first floor. Upstairs, your guests will enjoy their own private retreat complete with a spacious den, full bathroom, and bedroom. This home is loaded with upgrades, including a full irrigation system, whole-house generator, and an epoxy-coated garage floor-every detail has been carefully considered. Don't miss your chance to own this exceptional home in one of the area's premier golf communities. Schedule your showing today!",SINGLE_FAMILY,22942,18.0,829000.0,2026-04-08 11:21:21,False,Louisa,2.0,13.0,3.0,180,4,13.627975434117433,7.908754738783246
FOR_SALE,"Top-Floor Condo in Downtown Charlottesville! This light-filled top-floor, corner unit at Charlottesville Towers has been recently updated and offers unbeatable convenience in the heart of North Downtown. Featuring 2 bedrooms and 1 bath, the condo has an open -concept living and dining area that leads to a private covered balcony with treetop views. Sellers invested in upgrades and systems, as evidenced by fresh paint, new LVP flooring, updated lighting and recently replaced HVAC & hot water heater. As a corner unit, the home enjoys extra natural light and privacy, while abundant closet space and addtl basement storage make for easy living. Charlottesville Towers is a secure-entry building with elevator access to all floors, central laundry and a spacious, recently renovated lobby. The parking lot is large- allowing for ease of parking and plenty of guest spaces. HOA fees cover not only building and outdoor maintenance, but also most utilities (power, gas, water, trash) delivering a low-maintenance lifestyle for you. Truly a walkable location: blocks away from the Downtown Mall, Court Square, the CODE building, and Dairy Market and in the middle of Charlottesville's most vibrant restaurants, shops, and cultural venues.",CONDOS,22902,4.0,299900.0,2026-04-21 15:39:11,False,Charlottesville City,1.0,59.0,1.0,190,4,12.6112043647371,6.740519359606223
PENDING,"Join us for an open house Sunday 4/12 from 12-2 pm! Welcome to 7513 Ashby Lane, Unit L - a beautifully maintained top-floor penthouse condo in the highly sought-after Kingstowne community of Alexandria. This spacious 1-bedroom, 1-bath offers the perfect blend of comfort, style, and convenience, all in a serene setting surrounded by nature and everyday amenities. Step inside to discover a light-filled open layout featuring vaulted ceilings, skylights, and fresh paint throughout. The living and dining areas feature durable Pergo flooring, creating a warm and inviting space ideal for both relaxing and entertaining. A cozy wood-burning fireplace serves as the centerpiece of the living room, while elegant French doors lead to a private balcony-perfect for enjoying your morning coffee or unwinding at the end of the day. The kitchen is both functional and stylish, featuring stainless steel appliances, a brand-new stove (2026), a modern 3-rack dishwasher (2024), a built-in microwave (2026), and updated flooring. A separate dining area adds flexibility for hosting or everyday meals. The spacious primary bedroom offers a peaceful retreat with a custom walk-in closet and direct access to the full bath. The bathroom is thoughtfully designed with a soaking tub and dual entry, combining comfort and convenience. Major systems upgrades include a water heater (2019) and HVAC (2010). Step outside to your private balcony with updated wood decking and guard rails (2024) and exterior siding improvements (2020), and a refreshed outdoor space to enjoy year-round. Enjoy the convenience of living in a vibrant, amenity-rich community featuring two pools, two fitness centers, playgrounds, and courts for tennis and pickleball. Take advantage of miles of scenic walking and social trails, nearby parks, and outdoor experiences including fishing, birdwatching, and exploring natural areas like Huntley Meadows-one of the county's top birding destinations-as well as unique spots like the nearby rock quarry. You can't beat the location! - Close to two Metro stations for easy commuting - Minutes to Kingstowne's shopping, dining, and everyday essentials - Near Franconia District Government Center and a newly developed hospital - Zoned for Hayfield Secondary School This move-in ready condo offers comfort, convenience, and an unbeatable lifestyle in one of Alexandria's most desirable communities. Don't miss your chance to make it yours-schedule your tour today!",CONDOS,22315,17.0,320000.0,2026-04-08 20:43:17,False,Fairfax,1.0,34.0,1.0,372,4,12.676076274775909,6.795705775173514
PENDING,"Welcome to elevated city living in the heart of historic Shockoe Bottom! This stunning corner-unit condo at 9 N 25th Street, Unit 16, blends modern style with unbeatable location and views. Filled with natural light from windows on two sides, this bright and airy home features an open-concept floor plan designed for both comfortable living and effortless entertaining. The spacious living area flows seamlessly to a private outdoor porch-perfect for morning coffee, evening relaxation, or simply taking in the vibrant city surroundings. The kitchen is well-appointed and move-in ready, with all appliances conveying-including a brand-new refrigerator-making your transition into this home seamless. As a desirable corner unit, you'll enjoy enhanced privacy along with expansive views that capture the energy and charm of the city. Additional convenience comes with one reserved parking space in a gated garage, offering both security and ease of access. Step outside and experience the best of Richmond right at your doorstep. Located just a block from St. John's Church-famous for Patrick Henry's ""Give Me Liberty or Give Me Death"" speech-you're surrounded by history, culture, and walkable amenities. Enjoy easy access to local restaurants, entertainment, and everyday services, along with nearby green spaces and trails, including the scenic Capital Trail. If you're looking for modern comfort, natural light, and an unbeatable urban lifestyle, this condo delivers it all.",CONDOS,23223,3.0,259000.0,2026-04-23 07:29:40,False,Richmond City,1.0,19.0,1.0,221,4,12.464583340681674,6.641182169740591
FOR_SALE,"Charming and classic best describe this well loved home on a large corner lot in the established Riverpoint neighborhood. The floor plan boasts large rooms and tons of natural light. The eat-in kitchen has a commanding center island and upscale appliances and is open to the adjacent family room. There are 4 spacious bedrooms and 2 full and 2 half baths. The first floor office or music room and a sunroom offer versatile additional living spaces. Other features include hardwood floors, fenced backyard and newer HVAC. Easy to show with reasonable notice. Owners need to retain occupancy until late June.",SINGLE_FAMILY,23505,13.0,549000.0,2026-04-13 01:01:45,False,Norfolk City,2.0,78.0,3.0,100,4,13.215853720491667,8.120886021092838
PENDING,"Tucked away at the end of a quiet cul-de-sac, this beautiful 4-bedroom, 3.5-bath home offers winter views of the Blue Ridge Mountains along with generous entertaining space on the back deck and balconies, creating a peaceful and private setting. Currently a popular vacation rental and being sold fully furnished, this well-maintained property presents an excellent opportunity as a primary residence, second home, or continued successful Airbnb investment! Ideally located near the midpoint of the resort for convenient access to amenities and activities, the home has seen numerous upgrades and updates within the past month, including a new HVAC system, built-in microwave, subway tile backsplash in the kitchen, new LVP flooring upstairs, and fresh paint throughout. The spacious living room is perfect for relaxing after a day of activities, featuring a cozy fireplace, ample seating, and large windows that fill the space with natural light. The large, mostly finished basement offers additional options for entertaining or gathering and includes a utility room with washer and dryer. Located within Massanutten Resort, owners and guests enjoy easy access to year-round recreation including skiing and snowboarding in the winter, hiking, mountain biking, golf, and the popular indoor and outdoor water park in the warmer months. Nearby Shenandoah National Park, local wineries, and charming Shenandoah Valley towns provide wonderful day-trip opportunities, making this fully furnished mountain retreat ideal for a ski weekend, summer getaway, or peaceful escape in the mountains!",SINGLE_FAMILY,22840,19.0,664900.0,2026-04-06 22:11:31,False,Rockingham,2.0,45.0,3.5,235,4,13.407391932390546,8.012349639327795
FOR_SALE,"Tucked into a desirable Remington location, this beautifully maintained 4-bedroom, 2.5-bath home offers the perfect blend of comfort, convenience, and lifestyle. Enjoy outdoor living on the 12'x20' paver patio overlooking a fully fenced backyard-complete with a double gate on one side and single gate on the other for easy access. Inside, you'll find thoughtful features throughout including ceiling fans in every room (7 total), a front-loading washer and dryer, flattop convection range, garbage disposal, and a brand new dishwasher. Storage is abundant with a dedicated under-stair storage area and an impressive 72 feet of heavy-duty shelving in the garage. Love the outdoors? Take advantage of Rappahannock River access just steps away through the common area-walk to the river and a scenic park in under 5 minutes. Plus, enjoy the charm of downtown Remington just a 10-minute stroll from your front door. Additional perks include a school bus stop directly across the street and a nicely maintained yard that's ready to enjoy. A home that truly checks all the boxes-inside and out.",SINGLE_FAMILY,22734,11.0,450000.0,2026-04-14 15:58:12,False,Fauquier,2.0,9.0,2.5,171,4,13.017002861746503,7.426549072397305
PENDING,"Beautifully updated and meticulously maintained home featuring gleaming hardwood floors, crown molding, and a cozy fireplace, with a thoughtfully renovated kitchen offering custom cabinetry, granite countertops, and an open flow to the dining area; the main level also includes a stunningly remodeled full bathroom with double vanity, granite finishes, and ample linen storage, along with a bright and inviting three-season room with high ceilings and ceiling fans overlooking the spacious, sun-filled backyard; the upper level offers three comfortable bedrooms, while the lower level includes a fourth bedroom with egress window, an additional full bath, and a large rec room perfect for relaxing, entertaining, or creating flexible living space, plus a generous laundry and storage area with room for hobbies or a home gym; the home is ideally located near the shops, dining, and entertainment of Old Town Fairfax, with easy access to major commuter routes like I-66 and Route 123, as well as nearby parks and recreation options including Van Dyck Park and Daniels Run Trail.",SINGLE_FAMILY,22030,15.0,725000.0,2026-04-10 14:41:04,False,OTHER,2.0,73.0,2.0,166,4,13.493926933836812,7.357556200910353
PENDING,"Completely updated from 2022-2026, this turnkey home on 27.58 acres offers modern luxury fronting both the Mattaponi River and Mill Creek. Features include a new 40-yr roof, new detached barn, expanded and remodeled kitchen, new waterside pool, new two-story wraparound deck and full interior & exterior repainting. The kitchen showcases quartzite counters, new cabinetry, and premium appliances including a Wolf gas cooktop. Additional upgrades include a new main-level half bath/laundry, two fully renovated full baths, new hardwoods, new tile flooring, and automated Roman shades. A newly re-plastered waterside gunite saltwater pool (2026) features new decking, tile, heater and aluminum fencing. This home boasts geothermal heat and air on the first two levels and a new hvac for the upper level. The crawlspace has recently been fully encapsulated with a dehumidifier. Property amenities include a private dock with 6' plus MLW, boathouse with lift, fenced yard, two sheds, and a newly paved driveway with asphalt circular front approach. A newly built 1,925 sq ft detached barn (2022-2023) offers stalls with pasture access, a conditioned workshop, and a conditioned second floor ready to finish as an apartment or guest suite. This property is not in a flood zone.",SINGLE_FAMILY,23181,15.0,1149000.0,2026-04-10 13:33:44,False,King William,3.0,36.0,2.5,196,4,13.954402556830892,7.579678823090456
FOR_SALE,"Welcome to Unit 1410/1411 at Carlyle Towers West, an exceptional 2,003-square-foot residence offering refined, city-centric living in one of Alexandria's premier communities. Truly one of a kind, this distinctive home was thoughtfully created by combining two units into one expansive layout featuring three bedrooms, a den/library, and three-and-a-half baths, blending sophistication, comfort, and functionality. Elegant marble flooring sets the tone upon entry, leading into a gracious living space accented by decorative columns, contemporary lighting, and a dramatic wall of windows showcasing sweeping city views. Two glass-enclosed sunrooms fill the home with natural light and provide serene spaces to relax above the skyline. Newly added HVAC venting in both sunrooms ensures year-round comfort. The renovated gourmet kitchen is beautifully appointed with granite countertops, crisp white cabinetry, a designer tile backsplash, and stainless steel appliances, including a French door refrigerator. An adjoining breakfast area offers a casual dining space with direct access to one of the sunrooms, seamlessly blending indoor comfort with elevated views. The owner's suite serves as a luxurious private retreat, complete with a walk-in closet and a spa-inspired bath featuring a granite vanity, frameless glass shower, and elegant tile finishes. The additional bedrooms are equally well designed, including a secondary suite with its own office nook and private bath, ideal for guests or extended stays. A third bedroom with custom built-ins and an en suite bath provides added flexibility for a home office, guest suite, or private workspace. Residents of Carlyle Towers enjoy an exceptional array of amenities, including indoor and outdoor pools, fitness centers, saunas, a hot tub, putting green, sports courts, and 24-hour concierge and security services. Ideally situated with convenient access to Old Town Alexandria, Del Ray, Shirlington, Pentagon City, the Metro, and major commuter routes, this remarkable residence offers the perfect combination of luxury, convenience, and urban accessibility.",CONDOS,22314,5.0,1080000.0,2026-04-21 13:23:45,False,Alexandria City,1.0,25.0,3.5,303,4,13.892471599100402,7.602401335665818
PENDING,"Needs lots of work. Selling As is. 4 bedrooms, 1 bath (2 bedrooms on each level). 24'x 7' Covered front porch. GIANT 60'x20' Detached Garage/shop type building. Nice sized back yard. Rear deck. Detached carport may not stay.",SINGLE_FAMILY,23075,17.0,169950.0,2026-04-09 02:34:22,False,Henrico,2.0,89.0,1.0,38,4,12.043259555124262,7.451241684987676
FOR_SALE,"One of the largest lots in Ashville Park, backing up to green space that will have a path connecting you to Taste, Blue Cow Ice Cream, Shorebreak and more! Boasting a large inground saltwater pool w/ paver surround, outdoor kitchen w/ granite counters, drop-in cooler, stainless-steel Delta Heat grill this home is ready to entertain! 1st flr ensuite w/ access to the pool area. Enjoy refreshed kitchen cabinets w/ newer SS appliances, large pantry, kitchen island, eat in kitchen w/ open site-lines, dedicated office space, (first level) plus a dining room. The oversized Primary Bdrm is on the 2nd level plus 3 other bdrms have bathroom access! Additional features include a custom-built shed, pool cabana, well-based irrigation, newer composite decks, custom trim/crown moldings, garage w/ storage, new gas water heater 2025, HVAC units 2024, salt generator 2024. Top-tier schools plus front porch sunrises w/ back deck sunsets this home has all that you want and its ready now!",SINGLE_FAMILY,23456,15.0,995000.0,2026-04-11 10:22:30,False,Virginia Beach City,2.0,13.0,4.5,158,4,13.81049801614073,8.048788283534199
FOR_SALE,"Calling All Investors! Welcome to the cottage on Harrison St! This 3BD/1BA home awaits your personal touch! Don't Delay! Call your Favorite Realtor Today!!! The accuracy of the listing information for this property, regardless of source, is deemed reliable but not guaranteed and must be verified by the buyers.",SINGLE_FAMILY,24557,14.0,100000.0,2026-04-11 21:14:50,False,Pittsylvania,2.0,33.0,1.0,49,4,11.512925464970229,6.71901315438526
